age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,Is_Poor_Sleep,Dataset_Type
39,0,6,8.686241167546548,13,7.545525559265741,10.0,3,61,202,9.88342490619054,1,TRAIN
54,0,1,6.797446484897805,105,6.230480121678426,10.0,1,105,271,9.37359021181408,1,TRAIN
57,1,3,9.657570854858502,101,6.3101987168738525,10.0,2,115,201,9.4387191884713,1,TRAIN
20,0,0,9.556068579872022,97,5.075879376127737,10.0,1,10,151,9.997824416352001,1,TRAIN
45,1,2,9.73516865040183,79,7.915350371922444,10.0,2,105,290,9.571738788493438,1,TRAIN
28,0,2,4.3058621637601515,87,6.720285498465376,8.642473975375992,2,27,145,8.02881574882112,1,TRAIN
49,0,6,8.808535444225493,74,8.186012462524442,10.0,2,19,232,10.0,1,TRAIN
27,0,1,8.75821493334206,71,6.0908814666850555,10.0,0,70,178,9.702408647615753,1,TRAIN
21,1,4,9.468074893222665,39,7.373284296104208,10.0,3,64,244,9.932711691758865,1,TRAIN
24,0,2,9.801308310861387,55,7.770048490148088,10.0,1,90,32,10.0,1,TRAIN
55,0,1,8.455781925853508,55,6.918717118041199,10.0,2,47,110,10.0,1,TRAIN
46,1,2,9.50649801025528,78,8.085945928857171,10.0,2,107,293,9.796779735939248,1,TRAIN
57,1,1,8.93966333095363,35,4.960153001706143,9.610076500853072,0,7,81,9.956908973778773,1,TRAIN
41,0,3,7.250139478835649,97,6.047204716970342,10.0,0,74,257,8.592590502760567,1,TRAIN
55,1,2,6.225118248005485,96,7.477757017379322,9.503556914044646,3,113,161,9.827366683889112,1,TRAIN
46,0,5,9.418060592294848,104,5.621384903661115,10.0,1,5,36,9.934541519980854,1,TRAIN
45,1,1,8.185231979348217,27,7.607466091231695,10.0,2,95,136,10.0,1,TRAIN
25,0,4,9.397195048859988,108,5.314810840390979,10.0,0,23,134,9.549859752443,1,TRAIN
36,1,0,6.355980630548446,90,4.709955299129706,10.0,3,17,115,10.0,1,TRAIN
32,0,4,7.740941892244451,113,4.619959108235321,10.0,1,34,262,9.554422528041085,1,TRAIN
26,0,6,7.7215302522904485,109,8.043246352473002,10.0,1,69,157,9.996907869883815,1,TRAIN
38,1,6,9.615997932472895,74,5.773790819971292,10.0,4,72,128,10.0,1,TRAIN
33,0,4,8.75798608622023,112,7.173803629033183,10.0,0,55,157,8.412609194545091,1,TRAIN
53,0,4,9.128848063794994,105,5.2587437926662695,10.0,1,25,125,9.582986588535757,1,TRAIN
32,0,0,9.166194976104101,91,5.133127195669482,10.0,0,93,159,8.518112341860768,1,TRAIN
53,0,2,9.662591824608768,88,7.668972814714823,10.0,1,6,227,9.476210834502712,1,TRAIN
36,0,5,9.706890312054217,73,4.431057616629179,10.0,3,114,168,6.8517370881893624,1,TRAIN
44,0,5,8.564940090220201,88,7.951049218789141,10.0,0,45,200,9.19459035062382,1,TRAIN
49,0,5,9.778411633805941,33,7.4177444557456305,10.0,2,29,81,10.0,1,TRAIN
41,0,1,7.508109032897316,61,4.91480408552431,10.0,1,9,225,10.0,1,TRAIN
54,1,2,9.113939334937202,110,7.058087585784598,10.0,0,106,78,8.7279730792782,1,TRAIN
27,0,2,9.366434108939348,108,6.966229549870653,9.954999884449553,3,97,37,10.0,1,TRAIN
32,0,3,8.463084614042288,117,8.213647186857157,10.0,2,58,156,9.745633918169306,1,TRAIN
36,1,2,9.286855143436249,98,7.049074619869245,10.0,1,32,112,9.68411104561569,1,TRAIN
41,1,3,7.237293087464847,103,5.466813940111489,10.0,2,23,109,8.799539516156086,1,TRAIN
24,1,3,6.121475156700231,94,6.449321000633987,9.38758900811391,2,21,144,8.765311706968657,1,TRAIN
28,0,5,9.627629833075272,96,7.7986684976774425,10.0,3,109,127,9.136530657030121,1,TRAIN
28,0,5,6.152030663723663,111,7.145442004121296,9.535106740839083,0,9,178,9.230020539514731,1,TRAIN
50,1,1,9.395466899926031,59,7.324350688120717,10.0,1,94,256,9.67603648239065,1,TRAIN
35,0,2,9.018295705221586,105,7.235188405492915,10.0,1,48,169,8.79218454995478,1,TRAIN
55,0,2,9.869971801829584,29,6.989124304745562,10.0,2,109,39,9.826525417152663,1,TRAIN
57,1,1,9.005024939142277,36,5.439369904525504,9.648986609655251,0,8,79,10.0,1,TRAIN
52,1,3,9.084641604001403,91,7.885427828817125,10.0,2,9,171,9.969993687925589,1,TRAIN
28,0,3,9.261346660404842,116,5.151508866749682,10.0,0,67,32,9.685967558731033,1,TRAIN
26,0,1,9.349778438339841,82,7.089231288817546,10.0,1,15,164,9.977728541853299,1,TRAIN
36,0,4,7.828327702494202,98,5.8996941938748515,9.752329188577418,3,65,242,9.617055483964243,1,TRAIN
53,0,1,8.503989348030364,50,4.574194534083671,10.0,0,58,107,10.0,1,TRAIN
23,0,0,8.525374471887854,62,4.406769823449445,10.0,2,90,150,9.926295550565845,1,TRAIN
38,0,2,8.025343332619661,90,8.16936301691404,10.0,2,110,180,10.0,1,TRAIN
26,1,5,9.288259967926448,104,8.021763681318117,10.0,3,79,174,10.0,1,TRAIN
50,0,5,8.110652047598473,53,7.402249884750794,9.483528649084887,1,60,196,9.220011428900833,1,TRAIN
43,0,0,8.890585731587395,49,4.777525178900579,10.0,0,112,46,9.579414268412606,1,TRAIN
28,1,1,8.893871453442284,57,7.681027050356502,10.0,2,98,137,9.660405984804854,1,TRAIN
40,0,5,8.48085073779746,54,6.329376317495467,10.0,1,59,41,10.0,1,TRAIN
23,0,6,9.593306451081652,106,8.270552987498842,10.0,2,100,111,8.70896313197091,1,TRAIN
27,0,1,8.931898177838377,67,4.229150368713001,10.0,4,81,150,9.534672972078493,1,TRAIN
44,1,2,9.339880873641915,102,8.224179257500108,10.0,0,39,31,9.88861567550443,1,TRAIN
54,0,1,8.781323057195037,52,4.468543597259034,10.0,0,61,104,10.0,1,TRAIN
28,0,0,4.967887328851107,118,5.762169066170833,10.0,0,55,213,9.927871318487425,1,TRAIN
34,0,5,9.859610662927105,0,5.086944931150534,10.0,2,57,214,9.964037180011358,1,TRAIN
44,0,4,9.153753287053322,89,4.315167452379737,10.0,0,19,226,10.0,1,TRAIN
22,1,2,7.443386563139466,95,7.289752433590257,10.0,2,3,41,9.309797316357164,1,TRAIN
24,0,5,9.12684005484558,105,4.814654101464323,10.0,0,21,139,9.536342002742279,1,TRAIN
27,0,5,8.718333845087688,75,7.384786745266554,10.0,1,104,262,9.92480208660239,1,TRAIN
38,1,6,6.768663606989916,93,5.620193343758706,10.0,2,78,131,9.159425639824168,1,TRAIN
46,1,3,6.947240409553278,89,5.937031729643167,9.442117966844629,3,40,246,9.66,1,TRAIN
30,0,5,9.167441869454617,110,4.859964257091192,10.0,0,48,30,9.745116261090766,1,TRAIN
51,0,3,8.472186023834336,108,6.983214599575547,10.0,1,14,291,9.470482670551156,1,TRAIN
37,0,0,8.144725066665417,100,4.725069902224053,9.89175609015838,1,50,247,10.0,1,TRAIN
52,0,4,7.408931188462935,86,6.588001724639421,10.0,1,112,264,9.980744145938617,1,TRAIN
26,0,6,8.893916510174906,58,8.138397721057618,10.0,1,33,49,10.0,1,TRAIN
42,1,3,8.14797435527637,111,8.342277061707852,10.0,3,23,168,9.909838015492136,1,TRAIN
46,0,5,6.36101235351033,75,4.659755223761577,9.819057152688435,1,90,20,10.0,1,TRAIN
57,0,4,7.846503397996164,100,7.031834944317977,10.0,2,116,30,10.0,1,TRAIN
34,0,3,8.082007489501324,71,6.260572295131909,10.0,2,47,193,9.712797288915063,1,TRAIN
42,0,4,6.903253819208006,94,4.8379284372872045,10.0,2,89,232,9.90837748564769,1,TRAIN
51,1,3,8.76177482982909,90,7.743263352182206,10.0,3,7,168,9.970477102314971,1,TRAIN
39,1,3,9.137213560376866,55,8.301936440595556,10.0,0,24,182,8.987509319841823,1,TRAIN
49,0,3,7.352018860346474,82,7.856125413083842,10.0,2,11,45,10.0,1,TRAIN
29,0,2,7.801378536639593,93,7.879422158646438,10.0,2,98,121,9.91017385793617,1,TRAIN
28,0,2,7.034532728864179,112,5.509352467305117,9.747825079089251,2,72,100,9.534117518995396,1,TRAIN
28,1,5,7.548040739110845,60,6.023311715147837,9.909492223171425,0,64,242,9.220333404667203,1,TRAIN
35,0,3,7.076698657739884,77,4.693692681484855,10.0,2,1,40,10.0,1,TRAIN
33,0,0,9.879654432799184,50,7.115876231403572,10.0,3,46,163,9.995991420470512,1,TRAIN
19,1,6,8.287425032660924,75,6.138995831551211,10.0,3,39,39,10.0,1,TRAIN
37,0,0,7.294551910842445,62,7.754604504715486,10.0,0,82,98,8.872405657547949,1,TRAIN
21,0,0,9.72400135108612,31,6.373807192531099,10.0,3,11,136,9.314771229875605,1,TRAIN
24,1,3,8.527100619556586,77,7.805151630264001,10.0,2,93,199,9.99374444896514,1,TRAIN
39,0,3,8.972672266967225,111,6.846212618125586,10.0,3,86,167,9.222946295103329,1,TRAIN
39,0,5,6.53493285977202,84,7.803751596723624,10.0,2,85,176,9.769940856362767,1,TRAIN
37,0,4,6.422729671057217,114,6.814307229918828,10.0,4,105,274,9.688998497236192,1,TRAIN
33,0,6,9.140864703414817,111,5.180496383064194,10.0,2,67,118,9.858638913520988,1,TRAIN
20,1,3,9.265737108119904,69,7.568488586428891,10.0,0,34,199,10.0,1,TRAIN
28,0,4,6.086121403473069,54,4.519570260223059,9.782015175434132,2,113,123,8.575832479503006,1,TRAIN
51,0,3,8.041130036643345,86,7.4306190472730185,10.0,2,3,164,9.805061904727301,1,TRAIN
40,1,4,9.93872060054478,36,5.985757297548494,10.0,2,22,23,9.70465486863083,1,TRAIN
34,1,5,9.367201450118706,74,5.81843190261157,10.0,2,72,232,8.982882961105183,1,TRAIN
30,0,0,7.94153894796641,110,7.109231881066081,9.900769417522818,2,21,116,9.84769259433735,1,TRAIN
33,0,0,7.236000004679272,98,6.708909079423606,9.428818192771931,0,18,294,8.949136383789137,1,TRAIN
21,0,6,9.32610452204599,34,6.052453614969544,10.0,3,24,175,8.68902334147193,1,TRAIN
52,0,6,9.645056040039716,48,5.35724678344917,10.0,2,76,164,9.813613188074543,1,TRAIN
35,0,1,9.216857671021552,55,8.278593494307174,10.0,2,59,167,10.0,1,TRAIN
46,1,5,8.535304510650635,96,7.425409059377072,9.307856342972144,1,61,226,7.881936327741823,1,TRAIN
31,0,5,9.255029962795799,54,6.518904361592848,10.0,1,115,168,9.777194914905387,1,TRAIN
19,0,4,9.944547642816744,98,7.154186578053942,10.0,2,60,286,9.787358069853026,1,TRAIN
37,0,5,8.809236219509234,107,8.386340544616724,10.0,2,15,296,8.800678964681866,1,TRAIN
34,0,4,8.98,110,6.711122085807433,10.0,0,53,159,7.913287479488486,1,TRAIN
25,0,1,7.8865060670131255,75,7.873691360276316,10.0,0,52,293,9.295794240184211,1,TRAIN
55,0,5,8.820236653240448,87,5.468225660933086,10.0,3,113,262,10.0,1,TRAIN
48,0,3,9.677833746540871,52,6.510407791503523,10.0,3,104,290,9.563658082508585,1,TRAIN
25,0,2,7.591686312534526,92,7.089670739813785,10.0,1,3,37,9.3659823411235,1,TRAIN
38,0,5,8.599079433260936,90,6.726536023847356,10.0,1,89,196,9.993187806130924,1,TRAIN
22,0,2,8.465796739074428,112,8.641880694674121,10.0,1,112,244,9.891880694674121,1,TRAIN
58,1,4,8.626983097490017,45,5.8256679769614,10.0,0,89,250,9.38812224845408,1,TRAIN
36,0,1,8.848913745075517,104,7.06883366527501,10.0,3,29,209,10.0,1,TRAIN
21,1,3,5.822381750601387,114,7.432112064927027,10.0,2,14,259,9.764759310545491,1,TRAIN
50,0,1,9.981459060933373,87,5.030570429997,10.0,0,26,233,10.0,1,TRAIN
41,0,6,8.633236788356646,33,6.128940810606477,10.0,2,16,49,9.979968285899442,1,TRAIN
47,0,4,7.049470452414362,64,7.846530698083932,9.892091327695114,1,52,250,9.863399079070748,1,TRAIN
44,1,3,9.172108840831767,34,7.373194195497479,10.0,2,114,98,8.841215198968941,1,TRAIN
54,0,1,8.07008461983963,106,6.814061537801536,10.0,0,92,135,9.08493845504844,1,TRAIN
30,0,6,8.260631138401402,112,6.872838220448726,10.0,1,82,70,10.0,1,TRAIN
19,0,0,6.338054651014357,84,5.735431606375106,9.228415363092834,1,17,227,9.299337787518484,1,TRAIN
21,0,3,9.195580249476917,79,6.830545386016297,10.0,1,43,162,9.636387074371038,1,TRAIN
39,0,4,9.155438598666644,39,5.811726664982672,10.0,4,80,156,8.404132025228234,1,TRAIN
33,1,5,6.714852182109611,112,4.680706239982111,10.0,3,100,284,9.513608634177915,1,TRAIN
54,0,5,7.667798847046562,108,7.292180010480345,10.0,1,18,283,10.0,1,TRAIN
52,0,6,9.528174900776133,45,6.87191367987395,10.0,0,52,213,9.069020866579582,1,TRAIN
52,0,2,9.701481651071303,72,7.572275883315773,10.0,4,26,124,10.0,1,TRAIN
37,1,0,9.029579489110505,108,6.662013466437518,10.0,2,93,189,9.952787156028917,1,TRAIN
52,0,3,7.928463629264072,101,6.257391417029787,10.0,1,60,226,9.726134070632416,1,TRAIN
22,1,4,8.642417796182068,77,6.014557402401297,10.0,3,47,42,9.533361160637487,1,TRAIN
40,0,4,9.030062228334513,33,5.1052255777126065,10.0,0,108,36,9.50747277510365,1,TRAIN
33,0,4,9.037808328026722,111,6.7390291066694425,10.0,0,54,157,7.970253466301925,1,TRAIN
28,0,0,9.715045019568484,13,6.97488764169655,10.0,2,89,141,8.885741869791186,1,TRAIN
45,0,6,8.711578971138369,39,7.948611919060468,10.0,2,107,249,8.976355223343232,1,TRAIN
32,0,1,9.934085849926747,51,6.7569588930141125,10.0,1,95,89,10.0,1,TRAIN
53,0,1,9.306466440051073,105,4.996709324776552,10.0,2,46,149,10.0,1,TRAIN
34,0,6,8.21078979210779,113,5.526965630413767,10.0,3,99,33,10.0,1,TRAIN
30,0,2,8.960581656116423,105,8.218648763728911,10.0,2,61,237,9.592214778444875,1,TRAIN
35,0,2,9.221748701860925,55,6.4967633832099425,10.0,2,25,90,10.0,1,TRAIN
56,0,1,8.020891683577997,47,5.0246447198243915,10.0,3,16,156,9.885160224392921,1,TRAIN
32,0,0,8.174071024455829,107,7.6606468030748065,10.0,2,23,115,9.980323401537403,1,TRAIN
24,1,3,8.88067467779302,75,5.302293904496273,10.0,1,109,120,9.03594208746635,1,TRAIN
31,1,0,9.742883941547989,115,6.9455042727425695,10.0,2,90,135,9.985878033324376,1,TRAIN
38,0,0,8.73103326950937,101,6.477508899285755,10.0,3,29,208,10.0,1,TRAIN
39,1,6,8.564831911804042,109,7.305865529443234,10.0,0,0,75,10.0,1,TRAIN
43,1,3,8.034041094994828,92,6.725718865744192,10.0,1,21,51,10.0,1,TRAIN
38,0,3,8.239135365519644,50,5.61777969092522,10.0,0,109,114,10.0,1,TRAIN
37,0,2,6.164479011540127,75,7.724951863106999,10.0,2,95,204,8.936291178747894,1,TRAIN
47,0,1,7.758184448408086,14,8.760154747473887,10.0,3,3,42,9.411737397504607,1,TRAIN
50,0,1,7.901916944504855,83,7.474957409299936,10.0,2,112,285,9.151384451853463,1,TRAIN
27,0,4,7.100317125134477,117,4.914767627131642,10.0,1,10,43,10.0,1,TRAIN
45,0,3,9.56679416640995,57,5.722768361054037,10.0,2,97,296,9.951248282084183,1,TRAIN
45,1,4,8.855887472288604,77,4.526238953126095,10.0,1,81,111,9.406221412736345,1,TRAIN
30,1,2,9.364268231947861,40,7.884907064256432,10.0,0,22,74,10.0,1,TRAIN
39,0,6,8.363406169057587,34,6.821402472323941,10.0,2,101,248,9.55954466682854,1,TRAIN
33,0,4,9.739336459541297,101,6.888995361597566,10.0,0,113,57,9.444588816924647,1,TRAIN
48,0,0,8.544499675116732,54,5.268724341713543,10.0,0,108,41,9.66790961972744,1,TRAIN
39,0,5,8.549015740348333,103,6.900072046477368,10.0,3,21,185,8.882431832859073,1,TRAIN
28,1,5,9.288435268205793,80,4.14128035240121,10.0,0,74,230,9.87576094067272,1,TRAIN
22,0,6,9.110475125803758,88,5.773131171955077,10.0,0,107,181,10.0,1,TRAIN
46,0,1,8.959443889922063,84,8.202453654782945,10.0,3,59,223,9.903294797123813,1,TRAIN
39,1,2,9.573519494824817,97,5.9340766760045875,10.0,1,44,291,9.48586539027647,1,TRAIN
37,0,4,9.717025665322586,62,7.632964267913802,10.0,4,5,166,9.588847503305146,1,TRAIN
56,1,2,8.33686772528433,59,8.05277877009514,10.0,3,43,111,9.850158399907032,1,TRAIN
51,0,4,9.826141637186602,32,7.211916987401463,10.0,1,29,99,10.0,1,TRAIN
45,0,2,7.991714237447589,105,7.70807988185568,10.0,4,17,202,9.57942858751747,1,TRAIN
51,0,2,9.02514823501983,100,8.507458548027003,10.0,0,14,171,9.550343689915788,1,TRAIN
39,1,3,6.276296986200629,112,4.077547825889549,10.0,1,52,185,9.94223411401608,1,TRAIN
44,0,2,8.737693172061872,35,4.500809284083528,10.0,1,50,26,9.2085939457355,1,TRAIN
49,1,4,9.589896252308,106,6.9476324904531435,10.0,0,109,121,9.957157678241714,1,TRAIN
31,1,0,8.921021214673852,109,8.004316085656612,10.0,1,48,41,9.9447013129727,1,TRAIN
39,0,5,9.065842833003876,28,5.234930269639047,10.0,0,107,34,9.491818760560804,1,TRAIN
55,0,2,9.523887767627269,22,6.2126705645296605,10.0,3,24,167,9.447079128602258,1,TRAIN
46,0,4,9.3202804318803,85,5.957956239236573,10.0,0,100,261,9.977611217275212,1,TRAIN
31,1,6,9.318223311854709,94,8.305276347693264,10.0,2,107,135,9.56460058292083,1,TRAIN
27,1,2,9.475175709188012,83,6.712575908787468,10.0,2,56,37,8.790163763381473,1,TRAIN
58,0,3,7.349952498341901,96,4.220949315996014,9.729716891443756,0,74,274,9.415807761717891,1,TRAIN
37,0,4,9.006475821864164,55,8.529052226697942,10.0,3,76,22,8.570698599674866,1,TRAIN
32,0,3,8.565631914030835,117,8.176482393572718,10.0,2,58,156,9.765592788636875,1,TRAIN
29,0,1,9.605706299534335,94,8.310453891915925,10.0,3,4,62,8.05043341019424,1,TRAIN
57,0,4,8.29393092396146,60,4.544916181798733,10.0,1,62,168,10.0,1,TRAIN
27,0,1,9.00704549119416,61,7.482644269587807,10.0,1,59,28,9.899495258010566,1,TRAIN
28,0,1,8.351936075647334,95,7.416531656425211,10.0,2,103,121,9.342660728135034,1,TRAIN
49,0,1,8.919647764568246,34,7.724715899003632,10.0,0,14,74,10.0,1,TRAIN
40,0,2,6.354457193928594,84,6.455720940066433,8.810842724865923,1,35,144,8.21043249580765,1,TRAIN
22,0,4,9.601890323867792,62,7.487650124564535,10.0,3,13,256,8.49358758344801,1,TRAIN
32,0,2,8.009167430745597,86,7.341134542864965,10.0,3,111,215,9.89763035667417,1,TRAIN
28,0,3,9.363468672695777,109,6.723778908520199,10.0,0,1,76,10.0,1,TRAIN
58,1,2,6.955013834136824,106,7.43439366354528,10.0,1,70,198,9.506478388651917,1,TRAIN
38,1,4,7.788113596984428,56,6.544816682689913,10.0,2,64,130,10.0,1,TRAIN
20,0,3,6.4588367686842565,96,8.786001929691832,7.804151214769016,3,73,186,9.282649065879314,1,TRAIN
45,0,4,9.830818083025843,94,7.3217982913426445,10.0,0,42,229,9.586394469429456,1,TRAIN
47,0,6,8.589031704637893,106,7.356363064059577,10.0,1,94,84,10.0,1,TRAIN
21,0,0,8.51667578600924,103,7.602377842336281,10.0,2,55,136,9.722263701388677,1,TRAIN
47,0,5,9.324732965917207,97,7.544197582616389,10.0,0,30,244,8.965272294623725,1,TRAIN
21,1,4,9.169162399666433,40,7.569000809742216,10.0,3,68,246,9.753008347418511,1,TRAIN
40,0,3,7.4438553381648855,110,7.784014563150672,10.0,2,80,209,10.0,1,TRAIN
21,1,1,9.302958585891144,95,8.85968658273885,9.976336225271268,0,62,269,9.257607737183521,1,TRAIN
46,0,5,6.808155900266825,101,5.926944545649626,10.0,3,87,236,9.952718633422275,1,TRAIN
26,0,6,9.248310902277765,91,5.775127020756904,10.0,1,73,115,9.532077725569442,1,TRAIN
34,1,3,9.174858509588248,112,5.797202619286604,10.0,2,99,80,9.384303566155719,1,TRAIN
53,0,4,9.74820338241418,32,7.625706128165435,10.0,3,35,84,9.995455743467454,1,TRAIN
21,0,2,5.322795000352419,92,6.7971180001409675,9.352589370388644,4,61,251,10.0,1,TRAIN
23,0,2,8.236257699653052,98,7.148887831565535,10.0,3,69,196,9.195611071542876,1,TRAIN
50,0,4,9.783323689700392,35,8.399472505752987,10.0,2,26,78,10.0,1,TRAIN
30,1,0,9.72053478826322,101,5.051687255981847,10.0,0,86,34,9.291255280811662,1,TRAIN
23,0,2,8.777605978248785,111,6.52486700765426,10.0,3,5,205,9.875016304345968,1,TRAIN
29,1,2,7.918022263976585,112,5.745106319457149,10.0,2,64,206,9.690645247424827,1,TRAIN
49,0,0,8.567059712985293,102,5.070823086422624,10.0,1,60,43,9.862386522482968,1,TRAIN
49,1,6,9.347330386535223,97,5.752526195288985,10.0,1,41,122,9.433822396765802,1,TRAIN
42,1,3,8.461053539018586,94,8.079048532799465,10.0,0,56,162,9.651182589367863,1,TRAIN
32,0,2,5.540586222043846,110,5.989101817640217,9.52043537930321,1,70,93,8.919358930449425,1,TRAIN
52,1,5,8.597382580151313,105,7.757133117586187,10.0,0,47,34,9.469688171793592,1,TRAIN
41,0,0,8.08665878114417,109,7.177861703127512,10.0,2,76,83,9.426427659374498,1,TRAIN
29,0,7,9.006583908044282,16,4.813955113969602,10.0,2,31,44,8.66235503603978,1,TRAIN
39,0,0,8.862343745489529,108,6.238511420560209,9.93831905161911,2,95,186,9.958879367746073,1,TRAIN
56,1,4,8.749398706719981,112,6.160472719586862,10.0,0,45,162,10.0,1,TRAIN
52,0,3,9.59542170774023,35,7.656820914332518,9.896583763627413,2,21,80,10.0,1,TRAIN
57,1,4,8.269599847441187,91,5.0602094523598975,10.0,1,20,202,9.185856402755267,1,TRAIN
54,0,5,9.8417104839985,27,6.061867899567009,10.0,3,83,204,9.588349561652858,1,TRAIN
40,1,0,8.279432772023288,21,5.864582241507897,9.706381201941053,2,25,108,9.669855416899935,1,TRAIN
21,0,3,7.099077619595905,117,7.72050651666825,10.0,1,85,139,9.988282153297174,1,TRAIN
50,1,2,8.63479772952618,104,6.926093554702333,10.0,1,90,137,8.439551196257542,1,TRAIN
49,0,3,8.852992786558026,86,6.282940422083244,10.0,0,109,161,8.978188375856341,1,TRAIN
27,1,3,9.453158377765089,81,6.811623149590696,10.0,2,57,35,8.838396536379209,1,TRAIN
40,0,1,9.412274435720553,44,6.579049579863318,10.0,0,11,43,9.847303805813365,1,TRAIN
29,1,4,8.925967588792602,96,5.577074689219936,10.0,3,59,276,9.890477049908428,1,TRAIN
54,0,2,9.629453782094718,93,7.154531347539123,10.0,3,101,160,10.0,1,TRAIN
49,0,1,9.576855513066924,63,8.191190961439384,10.0,0,115,97,10.0,1,TRAIN
29,0,4,8.06383782173951,59,5.991103269548945,10.0,1,100,231,9.628012098410201,1,TRAIN
21,1,1,9.374976528800188,95,8.480243452030642,10.0,0,63,271,9.18066539325443,1,TRAIN
50,0,5,9.06501860785849,95,5.652844768772333,10.0,0,49,165,9.91883229374797,1,TRAIN
26,1,1,8.89350075394777,116,6.273329723821243,10.0,1,22,151,9.992648841751596,1,TRAIN
22,1,0,9.417424655328535,92,7.378904028712943,10.0,0,55,258,9.748000026836161,1,TRAIN
25,0,1,8.017904964199484,76,7.870895639059586,10.0,1,52,292,9.293930426039724,1,TRAIN
27,0,2,9.455796360347085,73,8.200504889911253,10.0,3,84,92,9.978298464957604,1,TRAIN
37,1,4,7.923075037822963,113,4.592640414953298,10.0,3,106,46,10.0,1,TRAIN
29,0,3,7.38692517700383,77,7.7737662042480915,10.0,2,93,201,9.510302479297716,1,TRAIN
30,0,2,9.75506476890933,104,6.41584839281209,10.0,2,94,252,9.52709195587122,1,TRAIN
41,0,3,9.501508309595465,108,7.164920413119403,10.0,3,50,28,8.986940607796754,1,TRAIN
34,0,0,9.671481716516713,90,5.430885499954245,10.0,2,3,104,10.0,1,TRAIN
26,1,3,9.357667983856999,81,6.976602767502686,10.0,2,53,33,9.029547431478854,1,TRAIN
25,0,3,9.583419496263952,78,8.073426741893403,10.0,2,75,86,10.0,1,TRAIN
41,0,0,8.859439951169023,115,5.452786648684838,10.0,3,86,171,10.0,1,TRAIN
45,0,4,8.323893843481645,99,6.276792074206339,10.0,2,90,238,10.0,1,TRAIN
54,0,6,8.29307766361959,48,8.327827314673794,10.0,0,21,96,8.644423499533069,1,TRAIN
45,0,3,9.448498994017942,61,7.591120601257447,10.0,2,13,290,8.843129142389149,1,TRAIN
38,0,1,8.426463450949178,110,6.863232510217733,9.88399574627303,2,108,177,9.922663830848686,1,TRAIN
34,0,4,6.581375259346884,91,8.401024279883208,9.494192393365054,2,72,192,8.089280138230972,1,TRAIN
25,0,3,6.046499620556315,100,4.596953565949279,10.0,0,71,197,9.418282606203164,1,TRAIN
26,1,1,9.936930743737552,74,7.728241106589455,10.0,4,115,204,9.225227702504979,1,TRAIN
40,0,1,9.232246685575335,105,5.253119840754059,10.0,0,42,252,9.668751563407861,1,TRAIN
29,0,4,7.512856740184448,96,5.9122648206999715,9.799537070210988,2,69,190,8.679074140421974,1,TRAIN
